0.033964, 0.185316	 0.052283, 0.185316	 1.690411, 0.101971
0.033916, 0.101971	 0.052017, 0.101971	 1.772394, 0.018260
0.033992, 0.018260	 0.051876, 0.018260	 1.770666, -0.065472
0.034192, -0.065472	 0.051860, -0.065472	 1.685206, -0.149183
0.034508, -0.149183	 0.051983, -0.149183	 1.536036, -0.132940
0.034949, -0.132940	 0.052231, -0.132940	 1.403108, -0.116643
0.038272, -0.116643	 0.054014, -0.116643	 1.287233, 0.013110
0.038618, 0.013110	 0.054313, 0.013110	 1.300357, 0.029756
0.038766, 0.029756	 0.054414, 0.029756	 1.330126, 0.046391
0.038889, 0.046391	 0.054490, 0.046391	 1.376529, 0.062982
0.038961, 0.062982	 0.054572, 0.062982	 1.439525, 0.079758
0.039008, 0.079758	 0.054628, 0.079758	 1.519295, 0.096456
0.039029, 0.096456	 0.054659, 0.096456	 1.615764, 0.113209
0.038876, 0.113209	 0.054861, 0.113209	 1.709750, 0.144020
0.038839, 0.144020	 0.054850, 0.144020	 1.833783, 0.061286
0.038755, 0.061286	 0.054792, 0.061286	 1.875082, -0.021794
0.038797, -0.021794	 0.054860, -0.021794	 1.833300, -0.104918
0.038973, -0.104918	 0.055023, -0.104918	 1.708395, -0.188007
0.039273, -0.188007	 0.055312, -0.188007	 1.520401, -0.171152
0.039701, -0.171152	 0.055728, -0.171152	 1.349262, -0.154218
0.042961, -0.154218	 0.058386, -0.154218	 1.195828, -0.022153
0.043372, -0.022153	 0.058570, -0.022153	 1.173687, -0.005371
0.043580, -0.005371	 0.058554, -0.005371	 1.168329, 0.011179
0.043759, 0.011179	 0.058444, 0.011179	 1.179521, 0.027679
0.043916, 0.027679	 0.058307, 0.027679	 1.207212, 0.044509
0.044048, 0.044509	 0.058144, 0.044509	 1.251734, 0.061362
0.044159, 0.061362	 0.057893, 0.061362	 1.313109, 0.077982
0.044829, 0.077982	 0.055733, 0.077982	 1.391860, 0.207511
0.044842, 0.207511	 0.055538, 0.207511	 1.599385, 0.224401
0.044502, 0.224401	 0.055125, 0.224401	 1.803798, 0.140604
0.044135, 0.140604	 0.054684, 0.140604	 1.924414, 0.056903
0.043894, 0.056903	 0.054369, 0.056903	 1.961330, -0.026754
0.043779, -0.026754	 0.054180, -0.026754	 1.914588, -0.110454
0.043915, -0.110454	 0.054139, -0.110454	 1.784146, -0.193945
0.045975, -0.193945	 0.054806, -0.193945	 1.590972, -0.064248
0.046233, -0.064248	 0.055008, -0.064248	 1.526736, -0.047414
0.046353, -0.047414	 0.054987, -0.047414	 1.479334, -0.030934
0.046447, -0.030934	 0.054940, -0.030934	 1.448412, -0.014574
0.046517, -0.014574	 0.054869, -0.014574	 1.433851, 0.001797
0.046498, 0.001797	 0.054761, 0.001797	 1.435660, 0.017965
0.046454, 0.017965	 0.054628, 0.017965	 1.453637, 0.034241
0.045919, 0.034241	 0.053385, 0.034241	 1.488639, 0.162568
0.045807, 0.162568	 0.053102, 0.162568	 1.651220, 0.179195
0.045501, 0.179195	 0.052628, 0.179195	 1.810427, 0.095626
0.045172, 0.095626	 0.052131, 0.095626	 1.886065, 0.011970
0.044966, 0.011970	 0.051719, 0.011970	 1.878048, -0.071652
0.044886, -0.071652	 0.051434, -0.071652	 1.786408, -0.155290
0.044934, -0.155290	 0.051275, -0.155290	 1.631131, -0.138916
0.046296, -0.138916	 0.051020, -0.138916	 1.492979, -0.010237
0.046445, -0.010237	 0.050914, -0.010237	 1.482754, 0.006287
0.046401, 0.006287	 0.050618, 0.006287	 1.489053, 0.022526
0.046333, 0.022526	 0.050298, 0.022526	 1.511592, 0.038754
0.046243, 0.038754	 0.049949, 0.038754	 1.550358, 0.054959
0.046130, 0.054959	 0.049575, 0.054959	 1.605329, 0.071163
0.045993, 0.071163	 0.049177, 0.071163	 1.656505, -0.012643
0.044816, -0.012643	 0.045850, -0.012643	 1.644631, 0.117261
0.044800, 0.117261	 0.045609, 0.117261	 1.741904, 0.034212
0.044589, 0.034212	 0.045176, 0.034212	 1.756129, -0.049177
0.044519, -0.049177	 0.044902, -0.049177	 1.686964, -0.132587
0.044576, -0.132587	 0.044753, -0.132587	 1.554390, -0.116040
0.044758, -0.116040	 0.044731, -0.116040	 1.438363, -0.099460
0.044915, -0.099460	 0.044683, -0.099460	 1.338915, -0.082913
0.045913, -0.082913	 0.044334, -0.082913	 1.256771, 0.046655
0.046033, 0.046655	 0.044335, 0.046655	 1.303438, 0.063396
0.045957, 0.063396	 0.044144, 0.063396	 1.366846, 0.079474
0.045868, 0.079474	 0.043971, 0.079474	 1.446332, 0.095645
0.045756, 0.095645	 0.043776, 0.095645	 1.541989, 0.111695
0.045620, 0.111695	 0.043557, 0.111695	 1.653696, 0.127745
0.045478, 0.127745	 0.043366, 0.127745	 1.761453, 0.043855
0.044150, 0.043855	 0.041635, 0.043855	 1.786076, 0.073645
0.044154, 0.073645	 0.041633, 0.073645	 1.839733, -0.009835
0.044122, -0.009835	 0.041623, -0.009835	 1.809909, -0.093735
0.044213, -0.093735	 0.041737, -0.093735	 1.696186, -0.177313
0.044430, -0.177313	 0.041977, -0.177313	 1.518885, -0.160881
0.044771, -0.160881	 0.042341, -0.160881	 1.358016, -0.144427
0.045104, -0.144427	 0.042703, -0.144427	 1.213602, -0.127971
0.047572, -0.127971	 0.045398, -0.127971	 1.086411, 0.003462
0.047913, 0.003462	 0.045683, 0.003462	 1.089886, 0.020550
0.048106, 0.020550	 0.045716, 0.020550	 1.110448, 0.037495
0.048268, 0.037495	 0.045723, 0.037495	 1.147955, 0.053973
0.048405, 0.053973	 0.045704, 0.053973	 1.201940, 0.070484
0.048504, 0.070484	 0.045627, 0.070484	 1.272437, 0.087015
0.048576, 0.087015	 0.045528, 0.087015	 1.359463, 0.103267
0.048971, 0.103267	 0.044524, 0.103267	 1.463508, 0.234911
0.048957, 0.234911	 0.044345, 0.234911	 1.678432, 0.151605
0.048745, 0.151605	 0.043967, 0.151605	 1.810049, 0.068411
0.048658, 0.068411	 0.043713, 0.068411	 1.858473, -0.014760
0.048696, -0.014760	 0.043585, -0.014760	 1.823725, -0.097954
0.048862, -0.097954	 0.043641, -0.097954	 1.705784, -0.181071
0.049150, -0.181071	 0.043820, -0.181071	 1.524726, -0.164300
0.052431, -0.164300	 0.046230, -0.164300	 1.361216, -0.030969
0.052812, -0.030969	 0.046748, -0.030969	 1.330260, -0.014034
0.052991, -0.014034	 0.047065, -0.014034	 1.316238, 0.002934
0.053144, 0.002934	 0.047355, 0.002934	 1.319185, 0.019835
0.053353, 0.019835	 0.047600, 0.019835	 1.339033, 0.036918
0.053538, 0.036918	 0.047820, 0.036918	 1.375964, 0.054024
0.053696, 0.054024	 0.048013, 0.054024	 1.430000, 0.071141
0.054813, 0.071141	 0.049554, 0.071141	 1.501939, 0.205430
0.055022, 0.205430	 0.049794, 0.205430	 1.687382, 0.123200
0.055023, 0.123200	 0.049825, 0.123200	 1.790595, 0.040660
0.055106, 0.040660	 0.050061, 0.040660	 1.811268, -0.041886
0.055314, -0.041886	 0.050422, -0.041886	 1.749395, -0.124431
0.055647, -0.124431	 0.050907, -0.124431	 1.624978, -0.107022
0.056106, -0.107022	 0.051519, -0.107022	 1.517969, -0.089567
0.059560, -0.089567	 0.056415, -0.089567	 1.429216, 0.047555
0.059939, 0.047555	 0.057042, 0.047555	 1.476784, 0.065004
0.060107, 0.065004	 0.057453, 0.065004	 1.541800, 0.082166
0.060225, 0.082166	 0.057815, 0.082166	 1.623979, 0.099317
0.060317, 0.099317	 0.058151, 0.099317	 1.703309, 0.016445
0.060383, 0.016445	 0.058461, 0.016445	 1.699767, -0.066427
0.060550, -0.066427	 0.058850, -0.066427	 1.633353, -0.049365
0.062851, -0.049365	 0.062919, -0.049365	 1.584791, 0.086055
0.063124, 0.086055	 0.063313, 0.086055	 1.670859, 0.103642
0.063203, 0.103642	 0.063440, 0.103642	 1.754514, 0.020761
0.063255, 0.020761	 0.063541, 0.020761	 1.755288, -0.062154
0.063432, -0.062154	 0.063767, -0.062154	 1.673148, -0.145080
0.063750, -0.145080	 0.064070, -0.145080	 1.528081, -0.127960
0.064194, -0.127960	 0.064499, -0.127960	 1.400134, -0.110958
0.067460, -0.110958	 0.067651, -0.110958	 1.289965, 0.021994
0.067889, 0.021994	 0.067974, 0.021994	 1.311972, 0.039084
0.068125, 0.039084	 0.068084, 0.039084	 1.351069, 0.055788
0.068335, 0.055788	 0.068168, 0.055788	 1.406869, 0.072470
0.068520, 0.072470	 0.068226, 0.072470	 1.479352, 0.089152
0.068696, 0.089152	 0.068265, 0.089152	 1.568516, 0.105754
0.068846, 0.105754	 0.068278, 0.105754	 1.654283, 0.022334
0.069829, 0.022334	 0.068186, 0.022334	 1.657389, 0.052391
0.070068, 0.052391	 0.068340, 0.052391	 1.689793, -0.030497
0.070257, -0.030497	 0.068446, -0.030497	 1.659309, -0.013651
0.070572, -0.013651	 0.068677, -0.013651	 1.645671, 0.003151
0.070825, 0.003151	 0.068878, 0.003151	 1.648835, 0.020068
0.071054, 0.020068	 0.069054, 0.020068	 1.668916, 0.036984
0.071256, 0.036984	 0.069204, 0.036984	 1.685913, -0.046110
0.072398, -0.046110	 0.070105, -0.046110	 1.640589, 0.086214
0.072614, 0.086214	 0.070350, 0.086214	 1.706816, 0.003315
0.072628, 0.003315	 0.070393, 0.003315	 1.690143, -0.079899
0.072766, -0.079899	 0.070560, -0.079899	 1.610257, -0.063124
0.073000, -0.063124	 0.070816, -0.063124	 1.547145, -0.046347
0.073209, -0.046347	 0.071048, -0.046347	 1.500811, -0.029558
0.073393, -0.029558	 0.071254, -0.029558	 1.471265, -0.012803
0.074412, -0.012803	 0.072437, -0.012803	 1.459257, 0.121249
0.074458, 0.121249	 0.072532, 0.121249	 1.580519, 0.138416
0.074310, 0.138416	 0.072430, 0.138416	 1.698946, 0.054611
0.074115, 0.054611	 0.072295, 0.054611	 1.733569, -0.029239
0.074041, -0.029239	 0.072281, -0.029239	 1.684340, -0.113405
0.074085, -0.113405	 0.072384, -0.113405	 1.570946, -0.097571
0.074247, -0.097571	 0.072605, -0.097571	 1.473385, -0.081771
0.075369, -0.081771	 0.074297, -0.081771	 1.392393, 0.050618
0.075511, 0.050618	 0.074500, 0.050618	 1.443022, 0.066838
0.075461, 0.066838	 0.074513, 0.066838	 1.509872, 0.083273
0.075406, 0.083273	 0.074509, 0.083273	 1.593157, 0.099654
0.075328, 0.099654	 0.074480, 0.099654	 1.672823, 0.016025
0.075225, 0.016025	 0.074428, 0.016025	 1.668860, -0.067594
0.075268, -0.067594	 0.074503, -0.067594	 1.601278, -0.051233
0.076608, -0.051233	 0.076102, -0.051233	 1.550829, 0.081460
0.076803, 0.081460	 0.076267, 0.081460	 1.632302, 0.098278
0.076817, 0.098278	 0.076213, 0.098278	 1.710593, 0.015085
0.076805, 0.015085	 0.076135, 0.015085	 1.705691, -0.068574
0.076917, -0.068574	 0.076181, -0.068574	 1.637129, -0.052255
0.077154, -0.052255	 0.076351, -0.052255	 1.584886, -0.035903
0.077386, -0.035903	 0.076479, -0.035903	 1.548995, -0.019726
0.079042, -0.019726	 0.077308, -0.019726	 1.530034, 0.109365
0.079255, 0.109365	 0.077362, 0.109365	 1.639411, 0.125656
0.079274, 0.125656	 0.077213, 0.125656	 1.745079, 0.041449
0.079270, 0.041449	 0.077041, 0.041449	 1.766540, -0.042758
0.079390, -0.042758	 0.076993, -0.042758	 1.703794, -0.126976
0.079626, -0.126976	 0.077044, -0.126976	 1.576829, -0.111329
0.079988, -0.111329	 0.077221, -0.111329	 1.465512, -0.095640
0.082678, -0.095640	 0.078440, -0.095640	 1.370611, 0.029019
0.082986, 0.029019	 0.078568, 0.029019	 1.399641, 0.044455
0.083105, 0.044455	 0.078510, 0.044455	 1.444107, 0.059614
0.083201, 0.059614	 0.078430, 0.059614	 1.503732, 0.074783
0.083276, 0.074783	 0.078328, 0.074783	 1.578527, 0.089963
0.083327, 0.089963	 0.078210, 0.089963	 1.668501, 0.105081
0.083356, 0.105081	 0.078070, 0.105081	 1.753592, 0.020189
0.083411, 0.020189	 0.076764, 0.020189	 1.754501, 0.041915
0.083480, 0.041915	 0.076685, 0.041915	 1.776428, -0.042718
0.083515, -0.042718	 0.076575, -0.042718	 1.713721, -0.127649
0.083675, -0.127649	 0.076589, -0.127649	 1.586083, -0.112559
0.083937, -0.112559	 0.076701, -0.112559	 1.473535, -0.097490
0.084171, -0.097490	 0.076789, -0.097490	 1.376055, -0.082825
0.084384, -0.082825	 0.076856, -0.082825	 1.293241, -0.068099
0.085959, -0.068099	 0.077230, -0.068099	 1.225853, 0.052387
0.086086, 0.000000	 0.077279, 0.000000	 1.278250, 0.067423
0.086113, 0.000000	 0.077228, 0.000000	 1.345684, 0.082142
0.086140, 0.000000	 0.077177, 0.000000	 1.427836, 0.096862
0.086158, 0.000000	 0.077163, 0.000000	 1.524709, 0.111633
0.086175, 0.000000	 0.077148, 0.000000	 1.636352, 0.126394
0.086193, 0.000000	 0.077134, 0.000000	 1.742756, 0.041124
0.086338, 0.000000	 0.077014, 0.000000	 1.764593, 0.062007
0.086370, 0.000000	 0.077160, 0.000000	 1.806611, -0.022840
0.086402, 0.000000	 0.077304, 0.000000	 1.763782, -0.107801
0.086433, 0.000000	 0.077449, 0.000000	 1.655993, -0.092761
0.086470, -0.092761	 0.077641, -0.092761	 1.563243, -0.077700
0.086642, -0.077700	 0.077968, -0.077700	 1.485554, -0.062598
0.086792, -0.062598	 0.078273, -0.062598	 1.422967, -0.047495
0.087733, -0.047495	 0.080926, -0.047495	 1.376199, 0.075534
0.087762, 0.075534	 0.081249, 0.075534	 1.451744, 0.091254
0.087610, 0.091254	 0.081387, 0.091254	 1.543010, 0.106754
0.087392, 0.106754	 0.081477, 0.106754	 1.649775, 0.122278
0.087145, 0.122278	 0.081545, 0.122278	 1.752065, 0.038120
0.086875, 0.038120	 0.081590, 0.038120	 1.770197, -0.046018
0.086732, -0.046018	 0.081762, -0.046018	 1.704191, -0.130177
0.086267, -0.130177	 0.083792, -0.130177	 1.574760, -0.004474
0.086260, -0.004474	 0.084064, -0.004474	 1.570298, 0.011945
0.086069, 0.011945	 0.084141, 0.011945	 1.582254, 0.027708
0.085833, 0.027708	 0.084149, 0.027708	 1.609973, 0.043500
0.085573, 0.043500	 0.084134, 0.043500	 1.653485, 0.059325
0.085291, 0.059325	 0.084096, 0.059325	 1.692821, -0.024850
0.084973, -0.024850	 0.083987, -0.024850	 1.667983, -0.008931
0.083401, -0.008931	 0.084105, -0.008931	 1.659812, 0.119692
0.083169, 0.119692	 0.084040, 0.119692	 1.759517, 0.036540
0.082758, 0.036540	 0.083765, 0.036540	 1.776070, -0.046880
0.082467, -0.046880	 0.083613, -0.046880	 1.709203, -0.129960
0.082304, -0.129960	 0.083589, -0.129960	 1.579256, -0.113051
0.082270, -0.113051	 0.083693, -0.113051	 1.466219, -0.096164
0.082212, -0.096164	 0.083742, -0.096164	 1.370068, -0.079319
0.081563, -0.079319	 0.083916, -0.079319	 1.291525, 0.051068
0.081464, 0.051068	 0.083904, 0.051068	 1.342607, 0.068300
0.081167, 0.068300	 0.083696, 0.068300	 1.410920, 0.085033
0.080842, 0.085033	 0.083461, 0.085033	 1.495966, 0.101810
0.080491, 0.101810	 0.083199, 0.101810	 1.597789, 0.118630
0.080106, 0.118630	 0.082910, 0.118630	 1.696432, 0.035350
0.079696, 0.035350	 0.082596, 0.035350	 1.711795, -0.047953
0.077515, -0.047953	 0.081156, -0.047953	 1.664611, 0.081272
0.077393, 0.081272	 0.081056, 0.081272	 1.725896, -0.002054
0.077077, -0.002054	 0.080762, -0.002054	 1.703854, -0.085641
0.076887, -0.085641	 0.080594, -0.085641	 1.618226, -0.069238
0.076830, -0.069238	 0.080528, -0.069238	 1.549000, -0.052718
0.076748, -0.052718	 0.080437, -0.052718	 1.496295, -0.036252
0.076641, -0.036252	 0.080321, -0.036252	 1.460055, -0.019753
0.075579, -0.019753	 0.078962, -0.019753	 1.441070, 0.109651
0.075379, 0.109651	 0.078726, 0.109651	 1.550734, 0.126938
0.074982, 0.126938	 0.078294, 0.126938	 1.677685, 0.143939
0.074552, 0.143939	 0.077850, 0.143939	 1.801638, 0.060897
0.074095, 0.060897	 0.077379, 0.060897	 1.842547, -0.021899
0.073768, -0.021899	 0.077038, -0.021899	 1.800662, -0.104739
0.073567, -0.104739	 0.076823, -0.104739	 1.675935, -0.187569
0.072963, -0.187569	 0.076384, -0.187569	 1.489166, -0.053296
0.073027, -0.053296	 0.076524, -0.053296	 1.435884, -0.035497
0.072887, -0.035497	 0.076459, -0.035497	 1.400400, -0.018090
0.072751, -0.018090	 0.076403, -0.018090	 1.382323, -0.000516
0.072589, -0.000516	 0.076322, -0.000516	 1.381820, 0.017035
0.072401, 0.017035	 0.076213, 0.017035	 1.398869, 0.034587
0.072238, 0.034587	 0.076096, 0.034587	 1.433469, 0.052259
0.070746, 0.052259	 0.074965, 0.052259	 1.486554, 0.191534
0.070663, 0.191534	 0.074807, 0.191534	 1.678102, 0.209714
0.070453, 0.209714	 0.074472, 0.209714	 1.867828, 0.126129
0.070214, 0.126129	 0.074107, 0.126129	 1.973969, 0.042755
0.070094, 0.042755	 0.073861, 0.042755	 1.996736, -0.040642
0.070091, -0.040642	 0.073733, -0.040642	 1.936105, -0.124051
0.070258, -0.124051	 0.073716, -0.124051	 1.792065, -0.207481
0.072633, -0.207481	 0.074557, -0.207481	 1.585401, -0.069088
0.073150, -0.069088	 0.074789, -0.069088	 1.516326, -0.051701
0.073502, -0.051701	 0.074818, -0.051701	 1.464638, -0.034412
0.073821, -0.034412	 0.074820, -0.034412	 1.430239, -0.017503
0.074114, -0.017503	 0.074797, -0.017503	 1.412748, -0.000571
0.074430, -0.000571	 0.074760, -0.000571	 1.412189, 0.016361
0.074716, 0.016361	 0.074698, 0.016361	 1.428562, 0.032912
0.076854, 0.032912	 0.073996, 0.032912	 1.462275, 0.168648
0.077163, 0.168648	 0.073903, 0.168648	 1.630935, 0.185362
0.077289, 0.185362	 0.073619, 0.185362	 1.796308, 0.101645
0.077391, 0.101645	 0.073312, 0.101645	 1.877965, 0.017883
0.077613, 0.017883	 0.073124, 0.017883	 1.875860, -0.065822
0.077956, -0.065822	 0.073046, -0.065822	 1.790049, -0.149576
0.078420, -0.149576	 0.073086, -0.149576	 1.640485, -0.133272
0.083223, -0.133272	 0.074410, -0.133272	 1.508003, 0.000759
0.083765, 0.000759	 0.074517, 0.000759	 1.508774, 0.017255
0.084104, 0.017255	 0.074430, 0.017255	 1.526041, 0.033413
0.084419, 0.033413	 0.074319, 0.033413	 1.559466, 0.049582
0.084711, 0.049582	 0.074185, 0.049582	 1.609060, 0.065752
0.084968, 0.065752	 0.074009, 0.065752	 1.674823, 0.081820
0.085208, 0.081820	 0.073806, 0.081820	 1.736655, -0.001751
0.086954, -0.001751	 0.071969, -0.001751	 1.715689, 0.031171
0.087253, 0.031171	 0.071882, 0.031171	 1.726873, -0.051920
0.087495, -0.051920	 0.071750, -0.051920	 1.674965, -0.035543
0.087857, -0.035543	 0.071738, -0.035543	 1.639434, -0.019201
0.088229, -0.019201	 0.071714, -0.019201	 1.620245, -0.002847
0.088569, -0.002847	 0.071668, -0.002847	 1.617409, 0.013544
0.088886, 0.013544	 0.071598, 0.013544	 1.630965, 0.029946
0.091341, 0.029946	 0.070824, 0.029946	 1.661716, 0.166896
0.091613, 0.166896	 0.070749, 0.166896	 1.808625, 0.083887
0.091686, 0.083887	 0.070483, 0.083887	 1.872524, 0.000455
0.091876, 0.000455	 0.070334, 0.000455	 1.852990, -0.082954
0.092238, -0.082954	 0.070301, -0.082954	 1.750047, -0.166172
0.092718, -0.166172	 0.070386, -0.166172	 1.583887, -0.149390
0.093314, -0.149390	 0.070588, -0.149390	 1.434508, -0.132644
0.098095, -0.132644	 0.072077, -0.132644	 1.302687, 0.007171
0.098840, 0.007171	 0.072156, 0.007171	 1.309871, 0.024888
0.099384, 0.024888	 0.072034, 0.024888	 1.334772, 0.042606
0.099908, 0.042606	 0.071884, 0.042606	 1.377391, 0.060556
0.100499, 0.060556	 0.071652, 0.060556	 1.437961, 0.078377
0.101063, 0.078377	 0.071395, 0.078377	 1.516350, 0.096197
0.101601, 0.096197	 0.071113, 0.096197	 1.612560, 0.113992
0.105785, 0.113992	 0.068594, 0.113992	 1.707410, 0.159385
0.106671, 0.159385	 0.068021, 0.159385	 1.846809, 0.077446
0.107507, 0.077446	 0.067368, 0.077446	 1.904268, -0.004115
0.108465, -0.004115	 0.066839, -0.004115	 1.880167, -0.085700
0.109670, -0.085700	 0.066341, -0.085700	 1.774481, -0.167395
0.110983, -0.167395	 0.065970, -0.167395	 1.607099, -0.149285
0.112419, -0.149285	 0.065721, -0.149285	 1.457827, -0.131163
0.124446, -0.131163	 0.063077, -0.131163	 1.327507, 0.011109
0.126125, 0.011109	 0.062604, 0.011109	 1.338630, 0.029218
0.127528, 0.029218	 0.061938, 0.029218	 1.367862, 0.046637
0.128920, 0.046637	 0.061227, 0.046637	 1.414511, 0.063870
0.130285, 0.063870	 0.060491, 0.063870	 1.478394, 0.081102
0.131626, 0.081102	 0.059728, 0.081102	 1.559509, 0.098346
0.132901, 0.098346	 0.058964, 0.098346	 1.657868, 0.115579
0.142824, 0.115579	 0.052694, 0.115579	 1.754249, 0.150948
0.143934, 0.150948	 0.051997, 0.150948	 1.885210, 0.068336
0.144870, 0.068336	 0.051349, 0.068336	 1.933559, -0.014624
0.145932, -0.014624	 0.050825, -0.014624	 1.898948, -0.097634
0.147115, -0.097634	 0.050430, -0.097634	 1.781327, -0.180733
0.148426, -0.180733	 0.050159, -0.180733	 1.600607, -0.163788
0.149753, -0.163788	 0.050082, -0.163788	 1.436832, -0.146961
0.159957, -0.146961	 0.049276, -0.146961	 1.290654, -0.015003
0.160972, -0.015003	 0.049277, -0.015003	 1.275664, 0.002288
0.161602, 0.002288	 0.049105, 0.002288	 1.277965, 0.019104
0.162207, 0.019104	 0.048908, 0.019104	 1.297082, 0.035932
0.162785, 0.035932	 0.048685, 0.035932	 1.333026, 0.052725
0.163208, 0.052725	 0.048470, 0.052725	 1.385764, 0.069732
0.163604, 0.069732	 0.048230, 0.069732	 1.455509, 0.086681
0.166543, 0.086681	 0.046127, 0.086681	 1.542987, 0.220977
0.166605, 0.220977	 0.045887, 0.220977	 1.743977, 0.138732
0.166468, 0.138732	 0.045463, 0.138732	 1.862721, 0.055615
0.166452, 0.055615	 0.045154, 0.055615	 1.898349, -0.027177
0.166556, -0.027177	 0.044971, -0.027177	 1.851184, -0.110317
0.166742, -0.110317	 0.044916, -0.110317	 1.720879, -0.193363
0.167050, -0.193363	 0.044982, -0.193363	 1.527528, -0.176421
0.170535, -0.176421	 0.046498, -0.176421	 1.351923, -0.038344
0.170952, -0.038344	 0.046657, -0.038344	 1.313591, -0.020879
0.171160, -0.020879	 0.046612, -0.020879	 1.292725, -0.003790
0.171344, -0.003790	 0.046542, -0.003790	 1.288947, 0.013321
0.171528, 0.013321	 0.046448, 0.013321	 1.302281, 0.030458
0.171686, 0.030458	 0.046331, 0.030458	 1.332751, 0.047500
0.171819, 0.047500	 0.046189, 0.047500	 1.380263, 0.064542
0.172711, 0.064542	 0.044824, 0.064542	 1.445627, 0.204008
0.172847, 0.204008	 0.044632, 0.204008	 1.649648, 0.221294
0.172780, 0.221294	 0.044243, 0.221294	 1.850955, 0.138217
0.172687, 0.138217	 0.043830, 0.138217	 1.969184, 0.055116
0.172720, 0.055116	 0.043533, 0.055116	 2.004311, -0.028003
0.172874, -0.028003	 0.043356, -0.028003	 1.956321, -0.111098
0.173147, -0.111098	 0.043299, -0.111098	 1.825235, -0.194216
0.176362, -0.194216	 0.043812, -0.194216	 1.631835, -0.055976
0.176806, -0.055976	 0.044046, -0.055976	 1.575871, -0.038912
0.177038, -0.038912	 0.044077, -0.038912	 1.536970, -0.022563
0.177246, -0.022563	 0.044084, -0.022563	 1.514419, -0.006202
0.177408, -0.006202	 0.044104, -0.006202	 1.508228, 0.010210
0.177547, 0.010210	 0.044101, 0.010210	 1.518449, 0.026633
0.177663, 0.026633	 0.044075, 0.026633	 1.545094, 0.042997
0.178177, 0.042997	 0.043843, 0.042997	 1.588902, 0.180940
0.178137, 0.180940	 0.043794, 0.180940	 1.749853, 0.097602
0.177908, 0.097602	 0.043556, 0.097602	 1.827466, 0.013851
